,trainerID,name,pokelevel
26373,10695,Sharpedo,65
26374,10696,Chinchou,65
26375,10696,Gorebyss,65
26376,10697,Wailord,46
26377,10698,Octillery,46
26378,10699,Tentacool,65
26379,10699,Huntail,65
26380,10700,Remoraid,45
26381,10700,Remoraid,45
26382,10701,Wingull,45
26383,10701,Wingull,45
26384,10702,Clamperl,65
26385,10702,Shellder,65
26386,10703,Qwilfish,29
26387,10703,Binacle,27
26388,10704,Stunfisk,52
26389,10705,Skrelp,28
26390,10705,Horsea,28
26391,10706,Wingull,19
26392,10706,Psyduck,21
26393,10707,Corsola,28
26394,10707,Lanturn,28
26395,10708,Remoraid,27
26396,10708,Skrelp,27
26397,10708,Wailmer,27
26398,10709,Masquerain,22
26399,10710,Tentacool,30
26400,10711,Slowpoke,30
26401,10712,Goldeen,25
26402,10712,Wailmer,25
26403,10713,Wingull,24
26404,10713,Pelipper,26
26405,10714,Gyarados,39
26406,10715,Pelipper,27
26407,10716,Wailmer,25
26408,10716,Azumarill,25
26409,10717,Ludicolo,39
26410,10718,Golduck,39
26411,10719,Staryu,37
26412,10719,Staryu,37
26413,10720,Barboach,27
26414,10721,Corphish,26
26415,10721,Carvanha,26
26416,10722,Azumarill,27
26417,10723,Wailmer,35
26418,10723,Staryu,36
26419,10723,Golduck,37
26420,10724,Corsola,39
26421,10725,Goldeen,25
26422,10725,Wailmer,25
26423,10726,Gyarados,27
26424,10727,Whiscash,36
26425,10727,Seadra,36
26426,10728,Tentacruel,37
26427,10728,Sharpedo,37
26428,10729,Wailmer,36
26429,10729,Azumarill,38
26430,10730,Seadra,37
26431,10730,Gyarados,37
26432,10731,Staryu,36
26433,10731,Sharpedo,38
26434,10732,Luvdisc,39
26435,10733,Luvdisc,45
26436,10734,Luvdisc,49
26437,10734,Alomomola,49
26438,10735,Tentacool,25
26439,10735,Pelipper,25
26440,10736,Clamperl,39
26441,10737,Golduck,38
26442,10737,Seaking,36
26443,10738,Luvdisc,36
26444,10738,Luvdisc,36
26445,10738,Luvdisc,36
26446,10739,Pelipper,37
26447,10739,Seaking,37
26448,10740,Carvanha,27
26449,10741,Lombre,27
26450,10742,Wingull,24
26451,10742,Barboach,24
26452,10742,Wailmer,24
26453,10743,Goldeen,27
26454,10744,Luvdisc,36
26455,10744,Tentacruel,38
26456,10745,Pelipper,37
26457,10745,Seadra,37
26458,10746,Wailmer,39
26459,10747,Crawdaunt,39
26460,10748,Sealeo,39
26461,10749,Clamperl,38
26462,10749,Seaking,36
26463,10750,Luvdisc,36
26464,10750,Pelipper,38
26465,10751,Staryu,37
26466,10751,Tentacruel,37
26467,10752,Seadra,39
26468,10753,Starmie,39
26469,10754,Luvdisc,39
26470,10755,Wailmer,27
26471,10756,Luvdisc,36
26472,10756,Azumarill,36
26473,10756,Corsola,36
26474,10757,Tentacool,27
26475,10758,Tentacruel,34
26476,10759,Tentacruel,41
26477,10760,Tentacruel,45
26478,10761,Tentacruel,49
26479,10761,Jellicent,49
26480,10762,Luvdisc,33
26481,10762,Alomomola,33
26482,10762,Corsola,33
26483,10763,Psyduck,25
26484,10766,Surskit,19
26485,10767,Goldeen,13
26486,10768,Tentacruel,33
26487,10769,Barboach,18
26488,10770,Finneon,18
26489,10772,Finneon,24
26490,10772,Shellder,25
26491,10773,Wingull,24
26492,10773,Barboach,25
26493,10775,Luvdisc,18
26494,10775,Luvdisc,18
26495,10776,Whiscash,29
26496,10777,Gyarados,25
26497,10778,Goldeen,18
26498,10779,Alomomola,30
26499,10780,Alomomola,19
26500,10781,Shellder,19
26501,10781,Corsola,19
26502,10782,Tentacool,18
26503,10783,Poliwhirl,16
26504,10783,Wartortle,16
26505,10783,Magikarp,15
26506,10783,Slowpoke,15
26507,10783,Staryu,15
26508,10783,Nidorino,16
26509,10784,Fearow,20
26510,10784,Seadra,17
26511,10784,Kingler,15
26512,10784,Slowbro,17
26513,10784,Wigglytuff,15
26514,10784,Dewgong,16
26515,10785,Meowth,50
26516,10785,Goldeen,50
26517,10785,Mankey,50
26518,10785,Omanyte,50
26519,10785,Clefairy,50
26520,10785,Poliwhirl,50
26521,10786,Tentacruel,50
26522,10786,Horsea,50
26523,10786,Wartortle,50
26524,10786,Primeape,50
26525,10786,Wigglytuff,50
26526,10786,Poliwrath,50
26527,10787,Goldeen,50
26528,10787,Seel,51
26529,10787,Staryu,50
26530,10787,Shellder,50
26531,10787,Remoraid,51
26532,10787,Poliwhirl,50
26533,10788,Seaking,51
26534,10788,Azumarill,50
26535,10788,Lanturn,51
26536,10788,Qwilfish,50
26537,10788,Dewgong,51
26538,10788,Seadra,50
26539,10789,Dewgong,50
26540,10789,Poliwrath,51
26541,10789,Quagsire,54
26542,10789,Magneton,50
26543,10789,Kabutops,51
26544,10789,Slowbro,54
26545,10790,Mantine,53
26546,10790,Corsola,52
26547,10790,Raichu,50
26548,10790,Dunsparce,53
26549,10790,Cloyster,52
26550,10790,Seaking,50
26551,10791,Cloyster,40
26552,10791,Grimer,40
26553,10791,Tentacool,40
26554,10791,Tentacruel,40
26555,10791,Muk,40
26556,10792,Cleffa,5
26557,10792,Dratini,5
26558,10792,Hoothoot,5
26559,10792,Oddish,5
26560,10792,Wooper,5
26561,10792,Kabuto,5
26562,10793,Poliwag,5
26563,10793,Abra,5
26564,10793,Mareep,5
26565,10793,Cubone,5
26566,10793,Dratini,5
26567,10793,Charmander,5
26568,10794,Lumineon,45
26569,10794,Lanturn,45
26570,10795,Golduck,33
26571,10795,Slowbro,33
26572,10796,Poliwhirl,50
26573,10796,Sealeo,50
26574,10796,Aipom,50
26575,10796,Ariados,50
26576,10796,Delibird,50
26577,10796,Mothim,50
26578,10797,Graveler,50
26579,10797,Wartortle,50
26580,10797,Marill,50
26581,10797,Seadra,50
26582,10797,Gible,50
26583,10797,Rhyhorn,50
26584,10798,Poliwhirl,50
26585,10798,Luvdisc,50
26586,10798,Silcoon,50
26587,10798,Butterfree,50
26588,10798,Wigglytuff,50
26589,10799,Vulpix,30
26590,10799,Combusken,30
26591,10799,Lombre,30
26592,10799,Pelipper,30
26593,10799,Mawile,30
26594,10799,Carnivine,30
26595,10801,Arbok,39
26596,10801,Tauros,39
26597,10802,Arbok,33
26598,10802,Arbok,33
26599,10802,Sandslash,33
26600,10803,Rhyhorn,43
26601,10804,Arbok,34
26602,10804,Sandslash,34
26603,10805,Persian,44
26604,10805,Golduck,44
26605,10806,Arbok,39
26606,10806,Tauros,39
26607,10807,Arbok,33
26608,10807,Arbok,33
26609,10807,Sandslash,33
26610,10808,Sandslash,48
26611,10808,Lickitung,48
26612,10808,Ursaring,49
26613,10809,Sandslash,52
26614,10809,Lickitung,52
26615,10809,Ursaring,55
26616,10810,Rhyhorn,43
26617,10811,Arbok,34
26618,10811,Sandslash,34
26619,10812,Persian,44
26620,10812,Golduck,44
26621,10813,Rattata,50
26622,10813,Growlithe,50
26623,10813,Cubone,50
26624,10813,Sandshrew,50
26625,10813,Charmander,50
26626,10813,Squirtle,50
26627,10814,Cloyster,51
26628,10814,Ninetales,52
26629,10814,Rapidash,53
26630,10814,Arbok,52
26631,10814,Tentacruel,51
26632,10814,Dragonair,50
26633,10815,Eevee,51
26634,10815,Ponyta,51
26635,10815,Marowak,51
26636,10815,Diglett,51
26637,10815,Lickitung,51
26638,10815,Raticate,51
26639,10816,Raichu,51
26640,10816,Magmar,52
26641,10816,Clefable,51
26642,10816,Seadra,50
26643,10816,Pidgeot,52
26644,10816,Sandslash,53
26645,10817,Persian,51
26646,10817,Sandslash,51
26647,10817,Venusaur,51
26648,10817,Charizard,51
26649,10817,Primeape,51
26650,10817,Kingler,53
26651,10818,Tauros,50
26652,10818,Rapidash,50
26653,10818,Hitmonlee,53
26654,10818,Persian,51
26655,10818,Raticate,52
26656,10818,Aerodactyl,52
26657,10819,Tauros,51
26658,10819,Snorlax,50
26659,10819,Rapidash,52
26660,10819,Kangaskhan,53
26661,10819,Arcanine,52
26662,10819,Vaporeon,50
26663,10820,Charizard,52
26664,10820,Venusaur,51
26665,10820,Kingler,51
26666,10820,Scyther,53
26667,10820,Dugtrio,51
26668,10820,Persian,51
26669,10821,Kingler,50
26670,10821,Sandslash,50
26671,10821,Scyther,50
26672,10821,Ivysaur,50
26673,10821,Weepinbell,50
26674,10821,Machoke,50
26675,10822,Kingler,50
26676,10822,Sandslash,50
26677,10822,Scyther,50
26678,10822,Victreebel,50
26679,10822,Machamp,50
26680,10822,Persian,50
26681,10823,Clefairy,36
26682,10824,Aipom,32
26683,10824,Cubone,36
26684,10825,Jigglypuff,35
26685,10826,Zigzagoon,41
26686,10826,Roselia,43
26687,10827,Clefairy,45
26688,10828,Sunkern,41
26689,10828,Aipom,31
26690,10829,Sunflora,43
26691,10829,Ambipom,43
26692,10830,Sunflora,49
26693,10830,Ambipom,49
26694,10831,Ambipom,55
26695,10831,Sunflora,55
26696,10832,Chatot,43
26697,10832,Jigglypuff,43
26698,10833,Magnemite,8
26699,10833,Meowth,9
26700,10834,Ledian,51
26701,10834,Kadabra,51
26702,10834,Aipom,52
26703,10834,Girafarig,51
26704,10834,Mantine,52
26705,10834,Dragonair,51
26706,10835,Girafarig,50
26707,10835,Venomoth,53
26708,10835,Sandslash,52
26709,10835,Stantler,50
26710,10835,Smeargle,53
26711,10836,Girafarig,50
26712,10836,Lapras,53
26713,10836,Aipom,50
26714,10836,Lanturn,52
26715,10836,Politoed,53
26716,10837,Scizor,50
26717,10837,Arcanine,54
26718,10837,Girafarig,51
26719,10837,Raticate,50
26720,10837,Quagsire,54
26721,10838,Elekid,5
26722,10838,Sentret,5
26723,10838,Vulpix,5
26724,10838,Eevee,5
26725,10838,Scyther,5
26726,10838,Swinub,5
26727,10839,Eevee,5
26728,10839,Natu,5
26729,10839,Ponyta,5
26730,10839,Rattata,5
26731,10839,Doduo,5
26732,10839,Tyrogue,5
26733,10840,Staryu,41
26734,10840,Ledyba,41
26735,10840,Pichu,42
26736,10841,Clamperl,41
26737,10841,Torchic,42
26738,10841,Mareep,41
26739,10842,Sealeo,39
26740,10842,Houndour,39
26741,10842,Spinda,40
26742,10843,Magnemite,40
26743,10843,Voltorb,40
26744,10843,Chinchou,41
26745,10844,Larvitar,26
26746,10844,Houndour,28
26747,10845,Crawdaunt,60
26748,10845,Magneton,60
26749,10845,Shedinja,60
26750,10845,Heracross,60
26751,10845,Gardevoir,60
26752,10846,Poochyena,17
26753,10846,Swinub,19
26754,10847,Spheal,24
26755,10847,Carvanha,25
26756,10848,Corsola,50
26757,10848,Sneasel,50
26758,10848,Kadabra,50
26759,10848,Shedinja,50
26760,10848,Hitmontop,50
26761,10848,Stantler,50
26762,10849,Girafarig,50
26763,10849,Camerupt,50
26764,10849,Torkoal,50
26765,10849,Wailord,50
26766,10849,Xatu,50
26767,10849,Wigglytuff,50
26768,10850,Kecleon,50
26769,10850,Seadra,50
26770,10850,Seaking,50
26771,10850,Girafarig,50
26772,10850,Skiploom,50
26773,10850,Snubbull,50
26774,10851,Ninjask,50
26775,10851,Latias,50
26776,10851,Kingdra,50
26777,10851,Golem,50
26778,10851,Ampharos,50
26779,10851,Porygon2,50
26780,10852,Tentacool,50
26781,10852,Lombre,50
26782,10852,Staryu,50
26783,10852,Clamperl,50
26784,10852,Corsola,50
26785,10852,Wailmer,50
26786,10853,Delcatty,50
26787,10853,Beautifly,50
26788,10853,Roselia,50
26789,10853,Mawile,50
26790,10853,Luvdisc,50
26791,10853,Kirlia,50
26792,10854,Swampert,100
26793,10854,Blaziken,100
26794,10854,Sceptile,100
26795,10854,Salamence,100
26796,10854,Gardevoir,100
26797,10854,Manectric,100
26798,10855,Ralts,50
26799,10855,Shroomish,50
26800,10855,Sentret,50
26801,10855,Vulpix,50
26802,10855,Duskull,50
26803,10855,Spinarak,50
26804,10856,Lanturn,100
26805,10856,Ninetales,100
26806,10856,Meganium,100
26807,10856,Umbreon,100
26808,10856,Milotic,100
26809,10856,Jumpluff,100
26810,10857,Slaking,50
26811,10857,Jumpluff,50
26812,10857,Machamp,50
26813,10857,Xatu,50
26814,10857,Rhydon,50
26815,10857,Gyarados,50
26816,10858,Kingdra,50
26817,10858,Muk,50
26818,10858,Heracross,50
26819,10858,Shiftry,50
26820,10858,Alakazam,50
26821,10858,Breloom,50
26822,10859,Latios,50
26823,10859,Kingdra,50
26824,10859,Flygon,50
26825,10859,Altaria,50
26826,10859,Salamence,50
26827,10859,Sceptile,50
26828,10860,Dunsparce,50
26829,10860,Geodude,50
26830,10860,Illumise,50
26831,10860,Aron,50
26832,10860,Sandshrew,50
26833,10860,Lileep,50
26834,10861,Mightyena,38
26835,10862,Mightyena,46
26836,10862,Druddigon,48
26837,10863,Liepard,41
26838,10864,Liepard,46
26839,10864,Bisharp,48
26840,10865,Manectric,41
26841,10866,Manectric,46
26842,10866,Drapion,48
26843,10867,Mienfoo,45
26844,10867,Murkrow,45
26845,10867,Pyroar,47
26846,10867,Gyarados,49
26847,10868,Mienshao,47
26848,10868,Honchkrow,47
26849,10868,Pyroar,49
26850,10868,Gyarados,51
26851,10869,Houndoom,48
26852,10870,Houndoom,46
26853,10870,Weavile,48
26854,10871,Crobat,46
26855,10871,Malamar,48
26856,10881,Houndoom,36
26857,10882,Scraggy,35
26858,10882,Houndoom,38
26859,10883,Toxicroak,50
26860,10884,Manectric,50
26861,10885,Houndoom,50
26862,10886,Swalot,50
26863,10887,Liepard,47
26864,10887,Manectric,48
26865,10888,Mightyena,47
26866,10888,Houndoom,48
26867,10889,Golbat,50
26868,10901,Houndour,18
26869,10901,Zubat,18
26870,10902,Gulpin,18
26871,10902,Electrike,18
26872,10903,Scraggy,20
26873,10904,Croagunk,20
26874,10905,Houndour,21
26875,10905,Golbat,23
26876,10906,Electrike,23
26877,10906,Croagunk,21
26878,10907,Gulpin,24
26879,10908,Houndoom,31
26880,10908,Golbat,33
26881,10909,Scraggy,32
26882,10909,Croagunk,32
26883,10910,Croagunk,31
26884,10910,Golbat,33
26885,10911,Mightyena,34
26886,10912,Scraggy,32
26887,10912,Golbat,32
26888,10913,Golbat,32
26889,10913,Mightyena,32
26890,10914,Swalot,34
26891,10915,Liepard,31
26892,10915,Swalot,33
26893,10916,Croagunk,31
26894,10916,Scraggy,31
26895,10916,Liepard,31
26896,10917,Toxicroak,37
26897,10918,Mightyena,36
26898,10918,Golbat,36
26899,10919,Swalot,37
26900,10920,Scraggy,36
26901,10920,Mightyena,36
26902,10921,Golbat,42
26903,10921,Manectric,42
26904,10922,Scrafty,46
26905,10923,Liepard,46
26906,10924,Swalot,46
26907,10925,Swalot,45
26908,10925,Liepard,43
26909,10926,Liepard,44
26910,10926,Mightyena,44
26911,10927,Houndoom,44
26912,10927,Toxicroak,44
26913,10928,Manectric,43
26914,10928,Scrafty,45
26915,10929,Golbat,46
26916,10930,Toxicroak,44
26917,10930,Liepard,44
26918,10931,Manectric,45
26919,10931,Scrafty,45
26920,10931,Golbat,45
26921,10941,Cofagrigus,52
26922,10941,Bouffalant,52
26923,10941,Seismitoad,52
26924,10941,Bisharp,52
26925,10941,Eelektross,52
26926,10941,Hydreigon,54
26927,10942,Sandile,22
26928,10942,Scraggy,22
26929,10942,Darumaka,22
26930,10942,Sigilyph,22
26931,10943,Boldore,28
26932,10943,Ferroseed,28
26933,10943,Joltik,28
26934,10943,Klink,28
26935,10944,Zekrom,52
26936,10944,Carracosta,50
26937,10944,Vanilluxe,50
26938,10944,Archeops,50
26939,10944,Zoroark,50
26940,10944,Klinklang,50
26941,10945,Reshiram,52
26942,10945,Carracosta,50
26943,10945,Vanilluxe,50
26944,10945,Archeops,50
26945,10945,Zoroark,50
26946,10945,Klinklang,50
26947,10946,Magneton,50
26948,10946,Beheeyem,50
26949,10946,Metang,50
26950,10946,Magnezone,50
26951,10946,Klinklang,52
26952,10947,Cofagrigus,50
26953,10947,Seismitoad,50
26954,10947,Eelektross,50
26955,10947,Drapion,50
26956,10947,Toxicroak,50
26957,10947,Hydreigon,52
26958,10948,Pawniard,46
26959,10948,Pawniard,46
26960,10948,Absol,48
26961,10949,Pawniard,49
26962,10949,Pawniard,49
26963,10949,Absol,51
26964,10950,Bisharp,65
26965,10950,Bisharp,65
26966,10950,Absol,67
26967,10951,Pawniard,49
26968,10951,Pawniard,49
26969,10951,Accelgor,51
26970,10952,Bisharp,65
26971,10952,Accelgor,67
26972,10952,Bisharp,65
26973,10953,Pawniard,49
26974,10953,Pawniard,49
26975,10953,Banette,51
26976,10954,Banette,67
26977,10954,Bisharp,65
26978,10954,Bisharp,65
26979,10955,Cryogonal,42
26980,10955,Sneasel,44
26981,10956,Cryogonal,46
26982,10956,Cryogonal,46
26983,10956,Weavile,48
26984,10957,Cryogonal,48
26985,10957,Cryogonal,48
26986,10957,Weavile,50
26987,10958,Cryogonal,49
26988,10958,Cryogonal,49
26989,10958,Weavile,51
26990,10978,Zubat,8
26991,10979,Drowzee,10
26992,10980,Drowzee,11
26993,10983,Raticate,23
26994,10984,Golbat,27
26995,10985,Raticate,27
26996,10986,Drowzee,33
26997,10987,Golbat,34
26998,10990,Rattata,33
26999,10990,Raticate,34
27000,10991,Drowzee,34
27001,10992,Haunter,34
27002,10993,Spinarak,34
27003,10994,Grimer,34
27004,10995,Raticate,35
27005,10996,Golbat,35
27006,10999,Zubat,34
27007,10999,Gastly,34
27008,11001,Haunter,35
27009,11002,Drowzee,35
27010,11003,Rattata,35
27011,11004,Raticate,35
27012,11006,Golbat,35
27013,11007,Golbat,37
27014,11008,Raticate,37
27015,11010,Haunter,44
27016,11010,Golbat,44
27017,11010,Raticate,44
27018,11030,Marshtomp,55
27019,11030,Machoke,52
27020,11030,Shiftry,50
27021,11030,Ursaring,50
27022,11031,Smeargle,52
27023,11031,Smeargle,51
27024,11031,Smeargle,50
27025,11031,Smeargle,50
27026,11032,Pelipper,53
27027,11032,Seadra,55
27028,11032,Lanturn,50
27029,11032,Starmie,52
27030,11033,Beautifly,53
27031,11033,Delibird,54
27032,11033,Swellow,54
27033,11033,Golbat,53
27034,11034,Grovyle,52
27035,11034,Rhyhorn,52
27036,11034,Vigoroth,52
27037,11034,Zangoose,53
27038,11035,Corphish,25
27039,11035,Koffing,27
27040,11036,Murkrow,26
27041,11036,Oddish,26
27042,11036,Golbat,26
27043,11036,Absol,27
27044,11037,Oddish,27
27045,11038,Oddish,27
27046,11038,Crobat,26
27047,11038,Torkoal,26
27048,11038,Bellossom,26
27049,11039,Jolteon,50
27050,11039,Weezing,50
27051,11039,Houndoom,50
27052,11039,Ninjask,50
27053,11039,Steelix,50
27054,11039,Hitmonlee,50
27055,11040,Graveler,25
27056,11040,Rhyhorn,26
27057,11040,Stantler,28
27058,11040,Misdreavus,28
27059,11040,Tropius,27
27060,11041,Ariados,26
27061,11041,Beautifly,28
27062,11041,Sneasel,28
27063,11041,Delibird,28
27064,11041,Xatu,27
27065,11042,Remoraid,25
27066,11042,Octillery,26
27067,11042,Sandslash,27
27068,11042,Loudred,26
27069,11042,Crawdaunt,32
27070,11043,Girafarig,26
27071,11043,Smeargle,27
27072,11043,Pelipper,25
27073,11043,Machoke,28
27074,11044,Koffing,26
27075,11044,Oddish,26
27076,11044,Dustox,26
27077,11044,Qwilfish,25
27078,11045,Typhlosion,50
27079,11045,Meganium,50
27080,11045,Feraligatr,50
27081,11045,Raikou,50
27082,11045,Slowking,50
27083,11045,Crobat,50
27084,11046,Kecleon,25
27085,11046,Aipom,26
27086,11046,Volbeat,25
27087,11046,Yanma,25
27088,11047,Gloom,28
27089,11047,Gloom,28
27090,11047,Mantine,28
27091,11047,Forretress,31
27092,11047,Grumpig,32
27093,11048,Swampert,50
27094,11048,Blaziken,50
27095,11048,Sceptile,50
27096,11048,Gardevoir,50
27097,11048,Swellow,50
27098,11048,Vileplume,50
27099,11049,Zigzagoon,16
27100,11049,Makuhita,18
27101,11050,Zigzagoon,26
27102,11050,Makuhita,28
27103,11051,Zigzagoon,29
27104,11051,Makuhita,31
27105,11052,Linoone,32
27106,11052,Makuhita,34
27107,11053,Linoone,35
27108,11053,Hariyama,37
27109,11054,Spinda,30
27110,11054,Slaking,32
27111,11055,Altaria,34
27112,11055,Numel,36
27113,11056,Roselia,19
27114,11056,Graveler,21
27115,11057,Zigzagoon,15
27116,11057,Makuhita,17
27117,11058,Zigzagoon,28
27118,11058,Makuhita,30
27119,11059,Zigzagoon,31
27120,11059,Makuhita,33
27121,11060,Linoone,34
27122,11060,Makuhita,36
27123,11061,Linoone,36
27124,11061,Hariyama,38
27125,11062,Spinda,30
27126,11062,Slaking,32
27127,11063,Swablu,32
27128,11063,Numel,35
27129,11064,Roselia,18
27130,11064,Graveler,20
27131,11065,Zigzagoon,17
27132,11065,Makuhita,18
27133,11066,Linoone,26
27134,11066,Hariyama,27
27135,11067,Linoone,28
27136,11067,Hariyama,29
27137,11068,Linoone,40
27138,11068,Hariyama,41
27139,11069,Linoone,50
27140,11069,Hariyama,51
27141,11070,Spinda,34
27142,11070,Slaking,35
27143,11071,Altaria,38
27144,11071,Camerupt,39
27145,11072,Roselia,21
27146,11072,Azumarill,23
27147,11073,Riolu,50
27148,11073,Machop,50
27149,11073,Lombre,50
27150,11073,Nosepass,50
27151,11073,Vibrava,50
27152,11073,Skiploom,50
27153,11075,Sableye,50
27154,11075,Gloom,50
27155,11075,Yanma,50
27156,11075,Skiploom,50
27157,11075,Mothim,50
27158,11077,Lombre,50
27159,11077,Aipom,50
27160,11077,Nidorina,50
27161,11077,Dustox,50
27162,11077,Rhyhorn,50
27163,11077,Mawile,50
27164,11078,Weepinbell,50
27165,11078,Smeargle,50
27166,11078,Butterfree,50
27167,11078,Jigglypuff,50
27168,11078,Sealeo,50
27169,11078,Machop,50
27170,11080,Zigzagoon,11
27171,11080,Ralts,11
27172,11080,Gulpin,11
27173,11081,Skiploom,19
27174,11081,Azumarill,19
27175,11081,Dunsparce,19
27176,11082,Nidorino,26
27177,11083,Pikachu,11
27178,11083,Psyduck,11
27179,11083,Pidgey,11
27180,11084,Illumise,14
27181,11085,Nidorina,26
27182,11086,Volbeat,14
27183,11087,Drifloon,19
27184,11087,Hippopotas,19
27185,11087,Pachirisu,19
27186,11088,Alakazam,50
27187,11088,Entei,50
27188,11088,Snorlax,50
27189,11089,Raikou,50
27190,11089,Latios,50
27191,11089,Snorlax,50
27192,11090,Milotic,50
27193,11090,Rhyperior,50
27194,11090,Dragonite,50
27195,11091,Regigigas,50
27196,11091,Heatran,50
27197,11091,Cresselia,50
27198,11092,Milotic,50
27199,11092,Rhyperior,50
27200,11092,Dragonite,50
27201,11093,Regigigas,50
27202,11093,Heatran,50
27203,11093,Cresselia,50
27204,11094,Milotic,50
27205,11094,Rhyperior,50
27206,11094,Dragonite,50
27207,11095,Regigigas,50
27208,11095,Heatran,50
27209,11095,Cresselia,50
27210,11096,Luxio,50
27211,11096,Vibrava,50
27212,11096,Aipom,50
27213,11096,Weepinbell,50
27214,11096,Kirlia,50
27215,11096,Pidgeotto,50
27216,11098,Delibird,50
27217,11098,Nosepass,50
27218,11098,Flaaffy,50
27219,11098,Rhyhorn,50
27220,11098,Butterfree,50
27221,11098,Wigglytuff,50
27222,11100,Slowpoke,22
27223,11101,Klefki,34
27224,11101,Skarmory,34
27225,11102,Magnemite,17
27226,11103,Magnemite,28
27227,11104,Magnemite,31
27228,11105,Magneton,34
27229,11106,Magneton,37
27230,11107,Wingull,25
27231,11107,Wingull,25
27232,11107,Staryu,33
27233,11107,Wingull,25
27234,11108,Magnemite,16
27235,11108,Magnemite,16
27236,11109,Magnemite,17
27237,11110,Magnemite,28
27238,11111,Magnemite,31
27239,11112,Magneton,34
27240,11113,Magneton,37
27241,11114,Staryu,33
27242,11114,Staryu,33
27243,11114,Staryu,33
27244,11114,Staryu,33
27245,11115,Wingull,27
27246,11115,Staryu,35
27247,11116,Wingull,25
27248,11116,Wingull,25
27249,11116,Staryu,33
27250,11116,Staryu,33
27251,11117,Doduo,18
27252,11118,Doduo,28
27253,11119,Doduo,31
27254,11120,Dodrio,34
27255,11121,Dodrio,37
27256,11122,Staryu,36
27257,11123,Staryu,39
27258,11124,Staryu,42
27259,11125,Starmie,45
27260,11126,Starmie,48
27261,11127,Voltorb,7
27262,11127,Voltorb,7
27263,11127,Magnemite,15
27264,11128,Magnemite,15
27265,11128,Magnemite,15
27266,11128,Voltorb,7
27267,11129,Staryu,36
27268,11130,Staryu,39
27269,11131,Staryu,42
27270,11132,Starmie,45
27271,11133,Starmie,48
27272,11134,Doduo,18
27273,11135,Doduo,28
27274,11136,Doduo,31
27275,11137,Dodrio,34
27276,11138,Dodrio,37
27277,11139,Magnemite,16
27278,11140,Magnemite,28
27279,11141,Magnemite,31
27280,11142,Magneton,34
27281,11143,Magneton,37
27282,11144,Wingull,27
27283,11144,Staryu,33
27284,11145,Magnemite,15
27285,11146,Magnemite,14
27286,11146,Magnemite,14
27287,11147,Magnemite,16
27288,11148,Magnemite,30
27289,11149,Magnemite,33
27290,11150,Magneton,36
27291,11151,Magneton,39
27292,11152,Staryu,33
27293,11152,Staryu,33
27294,11153,Staryu,26
27295,11154,Wingull,26
27296,11154,Staryu,34
27297,11155,Wingull,26
27298,11155,Staryu,34
27299,11156,Doduo,17
27300,11157,Doduo,28
27301,11158,Doduo,31
27302,11159,Dodrio,34
27303,11160,Dodrio,37
27304,11161,Staryu,34
27305,11162,Staryu,35
27306,11163,Staryu,39
27307,11164,Staryu,42
27308,11165,Starmie,45
27309,11166,Starmie,48
27310,11167,Staryu,34
27311,11168,Voltorb,6
27312,11168,Voltorb,6
27313,11168,Magnemite,14
27314,11169,Magnemite,14
27315,11169,Magnemite,14
27316,11169,Voltorb,6
27317,11170,Magnemite,21
27318,11171,Staryu,35
27319,11172,Staryu,39
27320,11173,Staryu,42
27321,11174,Starmie,45
27322,11175,Starmie,48
27323,11176,Doduo,26
27324,11176,Dodrio,26
27325,11177,Doduo,17
27326,11178,Doduo,28
27327,11179,Doduo,31
27328,11180,Dodrio,34
27329,11181,Dodrio,37
27330,11182,Doduo,17
27331,11183,Staryu,33
27332,11183,Staryu,33
27333,11184,Staryu,37
27334,11184,Staryu,37
27335,11185,Wingull,39
27336,11185,Staryu,39
27337,11185,Staryu,39
27338,11186,Pelipper,41
27339,11186,Staryu,41
27340,11186,Staryu,41
27341,11187,Pelipper,43
27342,11187,Starmie,43
27343,11187,Starmie,43
27344,11188,Staryu,34
27345,11189,Magnemite,17
27346,11190,Voltorb,17
27347,11191,Voltorb,27
27348,11192,Electrode,34
27349,11193,Electrode,42
27350,11193,Klang,42
27351,11194,Electrode,49
27352,11194,Klinklang,49
27353,11195,Wailmer,27
27354,11196,Seadra,39
27355,11197,Azumarill,39
27356,11198,Minun,17
27357,11199,Doduo,18
27358,11200,Doduo,27
27359,11201,Dodrio,34
27360,11202,Dodrio,41
27361,11203,Dodrio,48
27362,11203,Arcanine,50
27363,11204,Starmie,36
27364,11205,Starmie,41
27365,11206,Starmie,45
27366,11207,Floatzel,49
27367,11207,Starmie,49
27368,11208,Voltorb,14
27369,11208,Magnemite,16
27370,11209,Tentacruel,39
27371,11210,Golduck,37
27372,11210,Tentacruel,37
27373,11211,Plusle,17
27374,11212,Wailmer,25
27375,11212,Spheal,25
27376,11213,Marill,26
27377,11214,Marill,27
27378,11215,Marill,27
27379,11216,Marill,26
27380,11217,Azurill,13
27381,11217,Azurill,13
27382,11218,Marill,26
27383,11218,Marill,26
27384,11219,Marill,29
27385,11219,Marill,29
27386,11220,Marill,32
27387,11220,Marill,32
27388,11221,Azumarill,35
27389,11221,Azumarill,35
27390,11222,Zigzagoon,14
27391,11223,Linoone,27
27392,11224,Linoone,30
27393,11225,Linoone,33
27394,11226,Linoone,36
27395,11227,Azurill,12
