tjunction_id,pokedex_number,trainerID,pokelevel
26098,72,5879,29
26099,72,6035,18
26100,72,6088,10
26101,72,6089,10
26102,72,6090,20
26103,72,6536,17
26104,72,6537,17
26105,72,6539,24
26106,72,6597,10
26107,72,6599,23
26108,72,6599,24
26109,72,6599,25
26110,72,6601,12
26111,72,6601,9
26112,72,6601,12
26113,72,6602,8
26114,72,6603,24
26115,72,6604,26
26116,72,6607,21
26117,72,6608,31
26118,72,6610,32
26119,72,6611,12
26120,72,6616,30
26121,72,6616,30
26122,72,6617,10
26123,72,6618,25
26124,72,6620,20
26125,72,6622,11
26126,72,6622,11
26127,72,6624,7
26128,72,6625,24
26129,72,6626,26
26130,72,6631,31
26131,72,6633,11
26132,72,6637,16
26133,72,6638,31
26134,72,6638,31
26135,72,6640,17
26136,72,6641,24
26137,72,6643,17
26138,72,6737,63
26139,72,6767,19
26140,72,6767,19
26141,72,6767,19
26142,72,6770,27
26143,72,6772,14
26144,72,6773,12
26145,72,6774,14
26146,72,6775,26
26147,72,6785,13
26148,72,6796,17
26149,72,6801,16
26150,72,6803,50
26151,72,6979,50
26152,72,7608,39
26153,72,8058,50
26154,72,8305,30
26155,72,8322,30
26156,72,8399,30
26157,72,9399,40
26158,72,9421,50
26159,72,9444,31
26160,72,9444,31
26161,72,9506,17
26162,72,9509,17
26163,72,9511,18
26164,72,9529,11
26165,72,9531,33
26166,72,9532,36
26167,72,9533,39
26168,72,9534,42
26169,72,9540,24
26170,72,9541,30
26171,72,9542,32
26172,72,9546,11
26173,72,9549,36
26174,72,9550,39
26175,72,9551,42
26176,72,9561,17
26177,72,9564,18
26178,72,9567,17
26179,72,9583,31
26180,72,9604,13
26181,72,9888,100
26182,72,9889,100
26183,72,10027,40
26184,72,10099,26
26185,72,10111,25
26186,72,10375,30
26187,72,10378,27
26188,72,10378,27
26189,72,10380,27
26190,72,10380,27
26191,72,10387,32
26192,72,10391,19
26193,72,10396,16
26194,72,10396,16
26195,72,10396,17
26196,72,10396,17
26197,72,10398,28
26198,72,10410,20
26199,72,10410,20
26200,72,10415,25
26201,72,10423,27
26202,72,10429,26
26203,72,10429,26
26204,72,10440,26
26205,72,10455,33
26206,72,10455,33
26207,72,10455,33
26208,72,10472,33
26209,72,10475,24
26210,72,10475,24
26211,72,10476,25
26212,72,10481,26
26213,72,10482,24
26214,72,10482,24
26215,72,10509,15
26216,72,10517,33
26217,72,10533,27
26218,72,10533,27
26219,72,10542,27
26220,72,10542,27
26221,72,10546,30
26222,72,10561,30
26223,72,10562,32
26224,72,10570,48
26225,72,10573,29
26226,72,10584,40
26227,72,10585,58
26228,72,10612,30
26229,72,10623,41
26230,72,10653,19
26231,72,10663,16
26232,72,10663,16
26233,72,10663,17
26234,72,10663,17
26235,72,10665,38
26236,72,10680,20
26237,72,10680,20
26238,72,10699,65
26239,72,10710,30
26240,72,10735,25
26241,72,10757,27
26242,72,10782,18
26243,72,10791,40
26244,72,10852,50
26245,72,11229,12
26246,72,11229,12
26247,72,11457,20
26248,72,11566,50
26249,209,1731,50
26250,209,1966,51
26251,209,3064,20
26252,209,4557,50
26253,209,4792,51
26254,209,5890,20
26255,209,6975,50
26256,209,7385,14
26257,209,7626,50
26258,209,7653,18
26259,209,7699,49
26260,209,7747,17
26261,209,7768,63
26262,209,7823,50
26263,209,7959,41
26264,209,8491,5
26265,209,8511,14
26266,209,8512,18
26267,209,8514,13
26268,209,8564,16
26269,209,8565,31
26270,209,8569,13
26271,209,8602,51
26272,209,8717,50
26273,209,9315,50
26274,209,9628,20
26275,209,9926,20
26276,209,9931,16
26277,209,10021,40
26278,209,10367,8
26279,209,10850,50
26280,209,11363,50
26281,209,11795,60
26282,228,1731,50
26283,228,2795,52
26284,228,3150,37
26285,228,3154,38
26286,228,3155,56
26287,228,3156,56
26288,228,3266,50
26289,228,3440,28
26290,228,3443,43
26291,228,4557,50
26292,228,5621,52
26293,228,5976,37
26294,228,5980,38
26295,228,5981,56
26296,228,5982,56
26297,228,6092,50
26298,228,6266,28
26299,228,6269,43
26300,228,6432,33
26301,228,6441,35
26302,228,6839,50
26303,228,6928,63
26304,228,6934,60
26305,228,7051,50
26306,228,7370,50
26307,228,7968,50
26308,228,8591,60
26309,228,8626,5
26310,228,9290,37
26311,228,9393,42
26312,228,9992,43
26313,228,10353,50
26314,228,10842,39
26315,228,10844,28
26316,228,10901,18
26317,228,10905,21
26318,228,11556,62
26319,228,11852,50
26320,692,1738,15
26321,692,4564,15
26322,692,6761,27
26323,664,1741,15
26324,664,4567,15
26325,664,11814,3
26326,412,1742,15
26327,412,2682,12
26328,412,2689,14
26329,412,2689,14
26330,412,2706,43
26331,412,4568,15
26332,412,5508,12
26333,412,5515,14
26334,412,5515,14
26335,412,5532,43
26336,412,7771,63
26337,412,8598,7
26338,412,8598,7
26339,412,8598,7
26340,412,8940,59
26341,412,11742,5
26342,399,1743,15
26343,399,3413,14
26344,399,3413,15
26345,399,3413,16
26346,399,3413,15
26347,399,3413,15
26348,399,4569,15
26349,399,6239,14
26350,399,6239,15
26351,399,6239,16
26352,399,6239,15
26353,399,6239,15
26354,399,7173,11
26355,399,7714,21
26356,399,7714,21
26357,399,7718,4
26358,399,7719,5
26359,399,7720,17
26360,399,7724,3
26361,399,7724,3
26362,399,7729,7
26363,399,7734,4
26364,399,7740,5
26365,399,8436,9
26366,399,8442,12
26367,399,8585,61
26368,399,8590,58
26369,399,9359,12
26370,399,9635,6
26371,399,9696,6
26372,399,10670,44
26373,399,11725,5
26374,399,11733,13
26375,399,11792,61
26376,691,1748,50
26377,691,1756,50
26378,691,4574,50
26379,691,4582,50
26380,691,6396,55
26381,707,1752,50
26382,707,1760,50
26383,707,4578,50
26384,707,4586,50
26385,707,6488,37
26386,707,6493,52
26387,707,6857,37
26388,707,11101,34
26389,707,11439,47
26390,638,1753,50
26391,638,1761,50
26392,638,4579,50
26393,638,4587,50
26394,639,1753,50
26395,639,1761,50
26396,639,4579,50
26397,639,4587,50
26398,639,11586,50
26399,640,1753,50
26400,640,1761,50
26401,640,4579,50
26402,640,4587,50
26403,560,1803,39
26404,560,1814,41
26405,560,1827,62
26406,560,2394,64
26407,560,2401,43
26408,560,2403,53
26409,560,2406,47
26410,560,2413,61
26411,560,2424,43
26412,560,2564,62
26413,560,4629,39
26414,560,4640,41
26415,560,4653,62
26416,560,5220,64
26417,560,5227,43
26418,560,5229,53
26419,560,5232,47
26420,560,5239,61
26421,560,5250,43
26422,560,5390,62
26423,560,8013,34
26424,560,9176,39
26425,560,9747,65
26426,560,10246,65
26427,560,10922,46
26428,560,10928,45
26429,560,10931,45
26430,533,1805,35
26431,533,1808,35
26432,533,1813,35
26433,533,1815,41
26434,533,1818,37
26435,533,1819,40
26436,533,1825,53
26437,533,2403,53
26438,533,2404,37
26439,533,2418,47
26440,533,2422,41
26441,533,2429,46
26442,533,4631,35
26443,533,4634,35
26444,533,4639,35
26445,533,4641,41
26446,533,4644,37
26447,533,4645,40
26448,533,4651,53
26449,533,5229,53
26450,533,5230,37
26451,533,5244,47
26452,533,5248,41
26453,533,5255,46
26454,533,6411,25
26455,533,6486,45
26456,533,7233,38
26457,533,7234,33
26458,533,7235,33
26459,533,7237,26
26460,533,7244,34
26461,533,7256,37
26462,533,7422,34
26463,533,7423,47
26464,533,7837,32
26465,533,7838,40
26466,533,7842,33
26467,533,7842,33
26468,533,7843,47
26469,533,7843,47
26470,533,7846,33
26471,533,7847,47
26472,533,10276,26
26473,533,11509,25
26474,533,11515,34
26475,620,1822,61
26476,620,1825,53
26477,620,1833,52
26478,620,1834,44
26479,620,1836,58
26480,620,1845,46
26481,620,4648,61
26482,620,4651,53
26483,620,4659,52
26484,620,4660,44
26485,620,4662,58
26486,620,4671,46
26487,620,8915,65
26488,620,8918,61
26489,620,10868,47
26490,106,1822,61
26491,106,2064,50
26492,106,2067,53
26493,106,2266,37
26494,106,2272,30
26495,106,2273,36
26496,106,2278,27
26497,106,2321,37
26498,106,2355,59
26499,106,2381,32
26500,106,2382,41
26501,106,2383,53
26502,106,2389,27
26503,106,2390,65
26504,106,2446,50
26505,106,2460,100
26506,106,2461,100
26507,106,2464,100
26508,106,2465,100
26509,106,2466,50
26510,106,2468,50
26511,106,2470,100
26512,106,3075,50
26513,106,3261,50
26514,106,3419,38
26515,106,3425,38
26516,106,3426,50
26517,106,3427,55
26518,106,3433,50
26519,106,3434,29
26520,106,3435,33
26521,106,3436,51
26522,106,3437,56
26523,106,4648,61
26524,106,4890,50
26525,106,4893,53
26526,106,5092,37
26527,106,5098,30
26528,106,5099,36
26529,106,5104,27
26530,106,5147,37
26531,106,5181,59
26532,106,5207,32
26533,106,5208,41
26534,106,5209,53
26535,106,5215,27
26536,106,5216,65
26537,106,5272,50
26538,106,5286,100
26539,106,5287,100
26540,106,5290,100
26541,106,5291,100
26542,106,5292,50
26543,106,5294,50
26544,106,5296,100
26545,106,5901,50
26546,106,6087,50
26547,106,6245,38
26548,106,6251,38
26549,106,6252,50
26550,106,6253,55
26551,106,6259,50
26552,106,6260,29
26553,106,6261,33
26554,106,6262,51
26555,106,6263,56
26556,106,7505,52
26557,106,7506,51
26558,106,7946,50
26559,106,8719,50
26560,106,10068,50
26561,106,10257,63
26562,106,10818,53
26563,106,11039,50
26564,534,1828,50
26565,534,2397,64
26566,534,2401,43
26567,534,2410,52
26568,534,2414,61
26569,534,2421,62
26570,534,4654,50
26571,534,5223,64
26572,534,5227,43
26573,534,5236,52
26574,534,5240,61
26575,534,5247,62
26576,534,6487,56
26577,534,7839,66
26578,534,7848,62
26579,534,7952,50
26580,534,9952,50
26581,701,1831,51
26582,701,1832,26
26583,701,1836,57
26584,701,4657,51
26585,701,4658,26
26586,701,4662,57
26587,701,6487,54
26588,701,6988,60
26589,701,7914,40
26590,701,7915,50
26591,19,1851,27
26592,19,1851,27
26593,19,1852,27
26594,19,1852,27
26595,19,1903,27
26596,19,1903,27
26597,19,2458,100
26598,19,2459,100
26599,19,2735,50
26600,19,2736,50
26601,19,2811,14
26602,19,2815,19
26603,19,2819,14
26604,19,2820,14
26605,19,2823,19
26606,19,2873,19
26607,19,2875,14
26608,19,2889,14
26609,19,4677,27
26610,19,4677,27
26611,19,4678,27
26612,19,4678,27
26613,19,4729,27
26614,19,4729,27
26615,19,5284,100
26616,19,5285,100
26617,19,5561,50
26618,19,5562,50
26619,19,5637,14
26620,19,5641,19
26621,19,5645,14
26622,19,5646,14
26623,19,5649,19
26624,19,5699,19
26625,19,5701,14
26626,19,5715,14
26627,19,7632,10
26628,19,7641,18
26629,19,7644,19
26630,19,7645,19
26631,19,7693,18
26632,19,7703,19
26633,19,7713,10
26634,19,7821,50
26635,19,8291,16
26636,19,8298,24
26637,19,8315,24
26638,19,8385,19
26639,19,8385,19
26640,19,8415,16
26641,19,8417,24
26642,19,8491,5
26643,19,8585,61
26644,19,8590,58
26645,19,9613,27
26646,19,9964,14
26647,19,10813,50
26648,19,10839,5
26649,19,10990,33
26650,19,11003,35
26651,19,11627,11
26652,19,11629,10
26653,19,11629,10
26654,19,11630,14
26655,19,11631,15
26656,19,11638,17
26657,19,11638,17
26658,19,11640,6
26659,19,11645,4
26660,19,11646,15
26661,19,11650,4
26662,19,11652,7
26663,19,11687,11
26664,19,11688,17
26665,19,11704,15
26666,19,11706,10
26667,19,11706,10
26668,19,11713,17
26669,19,11713,17
26670,19,11714,22
26671,19,11752,6
26672,19,11760,4
26673,19,11764,4
26674,19,11767,7
26675,19,11792,61
26676,19,11836,3
26677,19,11842,27
26678,19,11845,26
26679,17,1854,29
26680,17,1901,29
26681,17,1964,50
26682,17,1967,50
26683,17,2078,29
26684,17,2080,26
26685,17,2082,28
26686,17,2083,29
26687,17,2088,26
26688,17,2092,30
26689,17,2096,32
26690,17,2097,14
26691,17,2109,25
26692,17,2109,25
26693,17,2110,32
26694,17,2110,32
26695,17,2151,29
26696,17,2155,28
26697,17,2162,26
26698,17,2172,49
26699,17,2173,53
26700,17,2177,26
26701,17,2178,28
26702,17,2178,28
26703,17,2180,30
26704,17,2181,29
26705,17,2210,14
26706,17,2225,37
26707,17,2232,28
26708,17,2233,32
26709,17,2234,37
26710,17,2252,100
26711,17,2253,100
26712,17,2260,50
26713,17,2261,50
26714,17,2735,50
26715,17,3090,30
26716,17,3253,50
26717,17,4680,29
26718,17,4727,29
26719,17,4790,50
26720,17,4793,50
26721,17,4904,29
26722,17,4906,26
26723,17,4908,28
26724,17,4909,29
26725,17,4914,26
26726,17,4918,30
26727,17,4922,32
26728,17,4923,14
26729,17,4935,25
26730,17,4935,25
26731,17,4936,32
26732,17,4936,32
26733,17,4977,29
26734,17,4981,28
26735,17,4988,26
26736,17,4998,49
26737,17,4999,53
26738,17,5003,26
26739,17,5004,28
26740,17,5004,28
26741,17,5006,30
26742,17,5007,29
26743,17,5036,14
26744,17,5051,37
26745,17,5058,28
26746,17,5059,32
26747,17,5060,37
26748,17,5078,100
26749,17,5079,100
26750,17,5086,50
26751,17,5087,50
26752,17,5561,50
26753,17,5916,30
26754,17,6079,50
26755,17,7662,31
26756,17,7697,20
26757,17,7697,20
26758,17,7698,28
26759,17,7698,28
26760,17,7704,22
26761,17,7711,28
26762,17,7759,41
26763,17,7825,50
26764,17,8253,50
26765,17,8300,27
26766,17,8317,27
26767,17,8319,29
26768,17,8392,21
26769,17,8397,27
26770,17,8401,21
26771,17,8401,21
26772,17,8402,29
26773,17,8402,29
26774,17,8402,26
26775,17,8403,47
26776,17,8403,47
26777,17,8418,27
26778,17,8419,47
26779,17,8489,50
26780,17,9154,50
26781,17,10175,18
26782,17,11096,50
26783,17,11700,48
26784,17,11843,15
26785,17,11844,16
26786,17,11853,51
26787,456,1914,23
26788,456,1922,26
26789,456,4740,23
26790,456,4748,26
26791,456,6658,42
26792,456,6662,30
26793,456,6664,40
26794,456,6679,42
26795,456,6682,30
26796,456,6682,32
26797,456,6682,34
26798,456,6684,41
26799,456,6735,62
26800,456,6750,59
26801,456,6756,64
26802,456,10575,41
26803,456,10620,35
26804,456,10636,33
26805,456,10770,18
26806,456,10772,24
26807,239,1933,27
26808,239,1936,27
26809,239,3343,50
26810,239,3344,50
26811,239,3351,50
26812,239,4759,27
26813,239,4762,27
26814,239,6169,50
26815,239,6170,50
26816,239,6177,50
26817,239,7320,42
26818,239,7320,42
26819,239,7907,17
26820,239,8628,5
26821,239,8955,30
26822,239,9785,50
26823,239,10081,5
26824,239,10838,5
26825,239,11534,12
26826,677,1939,12
26827,677,4765,12
26828,677,11448,20
26829,553,1946,49
26830,553,3561,66
26831,553,4772,49
26832,553,6387,66
26833,553,7307,42
26834,553,7411,67
26835,553,7420,63
26836,553,7858,56
26837,553,7859,61
26838,553,9463,65
26839,553,10246,65
26840,553,11405,68
26841,98,1958,51
26842,98,4784,51
26843,98,6707,39
26844,98,6743,64
26845,98,6747,64
26846,98,8280,100
26847,98,9475,100
26848,98,9516,19
26849,98,9525,18
26850,98,9525,20
26851,98,9589,19
26852,98,9598,18
26853,98,9598,20
26854,98,9612,26
26855,98,9613,26
26856,98,9614,50
26857,98,10403,23
26858,98,10633,51
26859,98,10673,23
26860,98,11245,34
26861,98,11245,34
26862,16,1972,5
26863,16,2078,29
26864,16,2079,25
26865,16,2079,25
26866,16,2080,26
26867,16,2081,26
26868,16,2081,26
26869,16,2082,28
26870,16,2088,26
26871,16,2097,12
26872,16,2102,12
26873,16,2104,6
26874,16,2104,6
26875,16,2105,7
26876,16,2105,7
26877,16,2107,17
26878,16,2107,19
26879,16,2107,15
26880,16,2107,15
26881,16,2107,15
26882,16,2155,28
26883,16,2162,26
26884,16,2172,47
26885,16,2174,26
26886,16,2174,26
26887,16,2175,25
26888,16,2175,25
26889,16,2177,26
26890,16,2181,29
26891,16,2210,12
26892,16,2215,13
26893,16,2226,6
26894,16,2226,6
26895,16,2228,7
26896,16,2228,7
26897,16,2230,17
26898,16,2230,19
26899,16,2230,15
26900,16,2230,15
26901,16,2230,15
26902,16,2250,100
26903,16,2251,100
26904,16,2260,50
26905,16,2946,50
26906,16,4798,5
26907,16,4904,29
26908,16,4905,25
26909,16,4905,25
26910,16,4906,26
26911,16,4907,26
26912,16,4907,26
26913,16,4908,28
26914,16,4914,26
26915,16,4923,12
26916,16,4928,12
26917,16,4930,6
26918,16,4930,6
26919,16,4931,7
26920,16,4931,7
26921,16,4933,17
26922,16,4933,19
26923,16,4933,15
26924,16,4933,15
26925,16,4933,15
26926,16,4981,28
26927,16,4988,26
26928,16,4998,47
26929,16,5000,26
26930,16,5000,26
26931,16,5001,25
26932,16,5001,25
26933,16,5003,26
26934,16,5007,29
26935,16,5036,12
26936,16,5041,13
26937,16,5052,6
26938,16,5052,6
26939,16,5054,7
26940,16,5054,7
26941,16,5056,17
26942,16,5056,19
26943,16,5056,15
26944,16,5056,15
26945,16,5056,15
26946,16,5076,100
26947,16,5077,100
26948,16,5086,50
26949,16,5772,50
26950,16,7631,9
26951,16,7631,9
26952,16,7636,14
26953,16,7637,16
26954,16,7639,13
26955,16,7640,18
26956,16,7644,19
26957,16,7645,19
26958,16,7688,12
26959,16,7690,18
26960,16,7694,13
26961,16,7696,9
26962,16,7696,9
26963,16,7703,19
26964,16,7710,20
26965,16,7786,61
26966,16,7810,28
26967,16,7813,27
26968,16,8292,16
26969,16,8292,16
26970,16,8292,16
26971,16,8298,24
26972,16,8300,27
26973,16,8300,27
26974,16,8309,16
26975,16,8309,16
26976,16,8309,16
26977,16,8315,24
26978,16,8315,24
26979,16,8317,27
26980,16,8317,27
26981,16,8319,29
26982,16,8385,19
26983,16,8392,21
26984,16,8395,20
26985,16,8397,27
26986,16,8397,27
26987,16,8400,16
26988,16,8400,16
26989,16,8400,16
26990,16,8401,18
26991,16,8416,21
26992,16,8417,24
26993,16,8488,50
26994,16,8491,5
26995,16,9431,10
26996,16,9633,7
26997,16,11083,11
26998,16,11650,2
26999,16,11764,2
27000,16,11845,25
27001,16,11846,26
27002,265,1974,9
27003,265,2538,13
27004,265,2640,8
27005,265,2642,3
27006,265,2642,3
27007,265,2642,3
27008,265,2642,3
27009,265,2642,3
27010,265,2642,3
27011,265,2643,4
27012,265,2643,4
27013,265,2652,8
27014,265,2654,3
27015,265,2654,3
27016,265,2654,3
27017,265,2654,3
27018,265,2655,4
27019,265,2655,4
27020,265,2678,7
27021,265,2683,9
27022,265,2684,9
27023,265,2685,10
27024,265,2690,11
27025,265,2691,11
27026,265,2726,7
27027,265,2728,5
27028,265,2728,5
27029,265,2728,5
27030,265,2729,4
27031,265,2745,36
27032,265,2749,25
27033,265,2750,25
27034,265,2755,24
27035,265,2759,36
27036,265,2761,27
27037,265,4800,9
27038,265,5364,13
27039,265,5466,8
27040,265,5468,3
27041,265,5468,3
27042,265,5468,3
27043,265,5468,3
27044,265,5468,3
27045,265,5468,3
27046,265,5469,4
27047,265,5469,4
27048,265,5478,8
27049,265,5480,3
27050,265,5480,3
27051,265,5480,3
27052,265,5480,3
27053,265,5481,4
27054,265,5481,4
27055,265,5504,7
27056,265,5509,9
27057,265,5510,9
27058,265,5511,10
27059,265,5516,11
27060,265,5517,11
27061,265,5552,7
27062,265,5554,5
27063,265,5554,5
27064,265,5554,5
27065,265,5555,4
27066,265,5571,36
27067,265,5575,25
27068,265,5576,25
27069,265,5581,24
27070,265,5585,36
27071,265,5587,27
27072,265,6983,50
27073,265,7045,25
27074,265,7046,40
27075,265,9321,50
27076,265,9338,6
27077,265,9401,25
27078,342,1975,61
27079,342,2506,56
27080,342,2512,50
27081,342,2516,50
27082,342,4801,61
27083,342,5332,56
27084,342,5338,50
27085,342,5342,50
27086,342,6779,34
27087,342,6841,50
27088,342,7056,50
27089,342,7349,62
27090,342,8047,33
27091,342,8049,40
27092,342,8867,39
27093,342,9175,40
27094,342,9255,50
27095,342,9322,50
27096,342,9326,50
27097,342,9462,63
27098,342,9466,60
27099,342,9983,49
27100,342,9984,59
27101,342,10240,36
27102,342,10594,53
27103,342,10747,39
27104,342,10845,60
27105,342,11042,32
27106,342,11795,60
27107,434,1979,21
27108,434,2895,31
27109,434,4805,21
27110,434,5721,31
27111,434,8092,27
27112,434,8104,33
27113,434,8108,29
27114,434,8110,31
27115,434,9864,64
27116,434,9878,61
27117,434,11726,16
27118,425,1983,14
27119,425,4809,14
27120,425,6503,25
27121,425,6865,50
27122,425,8039,25
27123,425,8425,28
27124,425,8586,62
27125,425,8952,13
27126,425,9066,25
27127,425,9128,36
27128,425,9192,22
27129,425,9193,33
27130,425,9693,28
27131,425,9693,28
27132,425,9700,21
27133,425,9700,21
27134,425,10175,15
27135,425,11087,19
27136,425,11740,22
27137,240,2022,50
27138,240,4848,50
27139,240,6530,26
27140,240,7329,42
27141,240,7329,42
27142,240,8627,5
27143,240,8823,23
27144,240,10081,5
27145,240,11530,12
27146,240,11834,15
27147,316,2038,47
27148,316,2039,39
27149,316,2935,24
27150,316,3018,27
27151,316,3019,36
27152,316,3205,19
27153,316,3207,26
27154,316,3262,50
27155,316,4864,47
27156,316,4865,39
27157,316,5761,24
27158,316,5844,27
27159,316,5845,36
27160,316,6031,19
27161,316,6033,26
27162,316,6088,50
27163,316,6837,50
27164,316,7369,50
27165,316,7396,20
27166,316,7610,50
27167,316,7626,50
27168,316,7806,16
27169,316,8058,50
27170,316,8078,26
27171,316,8476,19
27172,316,8586,62
27173,316,9315,50
27174,316,9400,26
27175,316,9413,31
27176,316,9419,50
27177,316,9875,60
27178,316,9975,40
27179,316,10902,18
27180,316,10907,24
27181,316,11080,11
27182,316,11670,17
27183,24,2051,42
27184,24,2052,48
27185,24,2053,56
27186,24,2067,50
27187,24,2068,53
27188,24,2076,51
27189,24,2469,50
27190,24,3273,50
27191,24,4877,42
27192,24,4878,48
27193,24,4879,56
27194,24,4893,50
27195,24,4894,53
27196,24,4902,51
27197,24,5295,50
27198,24,6099,50
27199,24,6429,23
27200,24,6430,32
27201,24,6433,54
27202,24,6439,25
27203,24,6440,32
27204,24,6442,50
27205,24,6443,50
27206,24,7651,34
27207,24,7746,45
27208,24,7870,64
27209,24,7875,61
27210,24,8286,100
27211,24,8287,100
27212,24,8785,55
27213,24,8786,60
27214,24,8869,35
27215,24,9170,40
27216,24,9891,100
27217,24,10801,39
27218,24,10802,33
27219,24,10802,33
27220,24,10804,34
27221,24,10806,39
27222,24,10807,33
27223,24,10807,33
27224,24,10811,34
27225,24,10814,52
27226,24,11644,33
27227,24,11690,48
27228,24,11694,28
27229,24,11695,48
27230,24,11711,52
27231,24,11759,42
27232,24,11848,50
27233,595,2057,35
27234,595,4883,35
27235,595,9873,32
27236,595,10943,28
27237,595,11770,24
27238,595,11791,37
27239,23,2064,50
27240,23,2730,15
27241,23,2731,16
27242,23,2733,26
27243,23,2811,14
27244,23,2815,19
27245,23,2819,14
27246,23,2820,14
27247,23,2823,19
27248,23,2873,19
27249,23,2875,14
27250,23,2889,14
27251,23,4890,50
27252,23,5556,15
27253,23,5557,16
27254,23,5559,26
27255,23,5637,14
27256,23,5641,19
27257,23,5645,14
27258,23,5646,14
27259,23,5649,19
27260,23,5699,19
27261,23,5701,14
27262,23,5715,14
27263,23,9783,5
27264,23,9863,62
27265,23,10337,50
27266,23,11436,30
27267,23,11627,11
27268,23,11630,14
27269,23,11633,14
27270,23,11635,21
27271,23,11687,11
27272,23,11688,17
27273,23,11689,28
27274,23,11692,14
27275,23,11693,20
27276,23,11703,21
27277,23,11705,33
27278,23,11705,33
27279,23,11708,14
27280,23,11709,19
27281,23,11710,27
27282,23,11842,27
27283,23,11845,26
27284,23,11847,50
27285,56,2064,50
27286,56,2065,52
27287,56,2065,53
27288,56,2262,31
27289,56,2265,31
27290,56,2265,31
27291,56,2275,23
27292,56,2275,23
27293,56,2316,31
27294,56,2322,31
27295,56,2322,31
27296,56,2334,54
27297,56,2362,51
27298,56,2385,23
27299,56,2385,23
27300,56,2397,64
27301,56,2414,61
27302,56,2458,100
27303,56,2461,100
27304,56,2810,18
27305,56,2818,18
27306,56,2835,17
27307,56,2874,18
27308,56,2927,17
27309,56,3422,37
27310,56,3423,50
27311,56,4890,50
27312,56,4891,52
27313,56,4891,53
27314,56,5088,31
27315,56,5091,31
27316,56,5091,31
27317,56,5101,23
27318,56,5101,23
27319,56,5142,31
27320,56,5148,31
27321,56,5148,31
27322,56,5160,54
27323,56,5188,51
27324,56,5211,23
27325,56,5211,23
27326,56,5223,64
27327,56,5240,61
27328,56,5284,100
27329,56,5287,100
27330,56,5636,18
27331,56,5644,18
27332,56,5661,17
27333,56,5700,18
27334,56,5753,17
27335,56,6248,37
27336,56,6249,50
27337,56,6425,15
27338,56,9370,30
27339,56,9436,28
27340,56,9437,29
27341,56,9440,29
27342,56,9443,26
27343,56,9443,26
27344,56,9445,29
27345,56,9452,26
27346,56,9452,26
27347,56,9453,28
27348,56,9454,29
27349,56,9456,29
27350,56,9480,50
27351,56,10055,50
27352,56,10785,50
27353,56,11642,10
27354,56,11754,10
27355,56,11755,27
27356,56,11795,60
27357,56,11849,5
27358,49,2067,51
27359,49,2068,51
27360,49,2253,100
27361,49,2617,28
27362,49,2618,36
27363,49,2619,40
27364,49,2677,48
27365,49,2696,43
27366,49,2697,56
27367,49,2741,51
27368,49,3191,50
27369,49,4893,51
27370,49,4894,51
27371,49,5079,100
27372,49,5443,28
27373,49,5444,36
27374,49,5445,40
27375,49,5503,48
27376,49,5522,43
27377,49,5523,56
27378,49,5567,51
27379,49,6017,50
27380,49,6949,51
27381,49,7943,50
27382,49,9155,51
27383,49,9476,100
27384,49,9756,60
27385,49,10835,53
27386,49,11291,50
27387,49,11776,63
27388,49,11797,60
27389,21,2079,25
27390,21,2079,25
27391,21,2079,25
27392,21,2080,26
27393,21,2081,26
27394,21,2084,28
27395,21,2086,29
27396,21,2089,29
27397,21,2090,26
27398,21,2090,26
27399,21,2090,26
27400,21,2093,9
27401,21,2098,18
27402,21,2098,18
27403,21,2104,8
27404,21,2152,29
27405,21,2156,47
27406,21,2166,26
27407,21,2166,26
27408,21,2166,26
27409,21,2167,28
27410,21,2167,28
27411,21,2169,28
27412,21,2174,26
27413,21,2175,25
27414,21,2175,25
27415,21,2175,25
27416,21,2177,26
27417,21,2182,29
27418,21,2205,9
27419,21,2211,18
27420,21,2211,18
27421,21,2214,39
27422,21,2226,8
27423,21,2250,100
27424,21,2251,100
27425,21,2260,50
27426,21,2735,50
27427,21,2813,16
27428,21,2822,16
27429,21,2876,16
27430,21,2877,21
27431,21,3212,50
27432,21,4905,25
27433,21,4905,25
27434,21,4905,25
27435,21,4906,26
27436,21,4907,26
27437,21,4910,28
27438,21,4912,29
27439,21,4915,29
27440,21,4916,26
27441,21,4916,26
27442,21,4916,26
27443,21,4919,9
27444,21,4924,18
27445,21,4924,18
27446,21,4930,8
27447,21,4978,29
27448,21,4982,47
27449,21,4992,26
27450,21,4992,26
27451,21,4992,26
27452,21,4993,28
27453,21,4993,28
27454,21,4995,28
27455,21,5000,26
27456,21,5001,25
27457,21,5001,25
27458,21,5001,25
27459,21,5003,26
27460,21,5008,29
27461,21,5031,9
27462,21,5037,18
27463,21,5037,18
27464,21,5040,39
27465,21,5052,8
27466,21,5076,100
27467,21,5077,100
27468,21,5086,50
27469,21,5561,50
27470,21,5639,16
27471,21,5648,16
27472,21,5702,16
27473,21,5703,21
27474,21,6038,50
27475,21,8487,27
27476,21,8492,5
27477,21,8956,8
27478,21,9612,26
27479,21,9614,50
27480,21,11628,14
27481,21,11631,15
27482,21,11652,8
27483,21,11652,8
27484,21,11691,14
27485,21,11704,15
27486,21,11767,8
27487,21,11767,8
27488,21,11769,63
27489,21,11787,60
27490,396,2194,17
27491,396,2213,48
27492,396,2902,7
27493,396,3448,15
27494,396,3457,15
